timestamp,region,score
1772965803.1421745,CHINA,18
1772965803.1421745,IRAN_M_ORIENTE,68
1772965803.1421745,MEXICO,17
1772965803.1421745,RUSIA_UCRANIA,62
1772965803.1421745,BRASIL,17
1772965803.1421745,ASIA_PACIFICO,19
1772967603.3529077,Iran_M_Oriente,68
1772967603.3529077,Espana,18
1772967603.3529077,Rusia_Ucrania,62
1772967603.3529077,USA,18
1772967603.3529077,China,18
1772967603.3529077,Latam,18
1772967603.3529077,Mexico,17
1772967603.3529077,Argentina,17
1772967603.3529077,Brasil,17
1772967603.3529077,Sahel,32
1772967603.3529077,Asia_Pacifico,19
1772967603.3529077,Europa_Core,20
1772967603.3529077,North_Korea,35
1772967603.3529077,Australia,18
1772967603.3529077,ARGENTINA,17
1772967603.3529077,LATAM,18
1772967603.3529077,SAHEL,32
1772967603.3529077,ESPANA,18
1772967603.3529077,NORTH_KOREA,35
1772967603.3529077,EUROPA_CORE,20
1772967603.3529077,AUSTRALIA,18
1772967603.3529077,CHINA,18
1772967603.3529077,IRAN_M_ORIENTE,68
1772967603.3529077,MEXICO,17
1772967603.3529077,RUSIA_UCRANIA,62
1772967603.3529077,BRASIL,17
1772967603.3529077,ASIA_PACIFICO,19
1772969403.2422266,Iran_M_Oriente,68
1772969403.2422266,Espana,18
1772969403.2422266,Rusia_Ucrania,62
1772969403.2422266,USA,18
1772969403.2422266,China,18
1772969403.2422266,Latam,18
1772969403.2422266,Mexico,17
1772969403.2422266,Argentina,17
1772969403.2422266,Brasil,17
1772969403.2422266,Sahel,32
1772969403.2422266,Asia_Pacifico,19
1772969403.2422266,Europa_Core,20
1772969403.2422266,North_Korea,35
1772969403.2422266,Australia,18
1772969403.2422266,ARGENTINA,17
1772969403.2422266,LATAM,18
1772969403.2422266,SAHEL,32
1772969403.2422266,ESPANA,18
1772969403.2422266,NORTH_KOREA,35
1772969403.2422266,EUROPA_CORE,20
1772969403.2422266,AUSTRALIA,18
1772969403.2422266,CHINA,18
1772969403.2422266,IRAN_M_ORIENTE,68
1772969403.2422266,MEXICO,17
1772969403.2422266,RUSIA_UCRANIA,62
1772969403.2422266,BRASIL,17
1772969403.2422266,ASIA_PACIFICO,19
1772971203.8670943,Iran_M_Oriente,68
1772971203.8670943,Espana,18
1772971203.8670943,Rusia_Ucrania,62
1772971203.8670943,USA,18
1772971203.8670943,China,18
1772971203.8670943,Latam,18
1772971203.8670943,Mexico,17
1772971203.8670943,Argentina,17
1772971203.8670943,Brasil,17
1772971203.8670943,Sahel,32
1772971203.8670943,Asia_Pacifico,19
1772971203.8670943,Europa_Core,20
1772971203.8670943,North_Korea,35
1772971203.8670943,Australia,18
1772971203.8670943,ARGENTINA,17
1772971203.8670943,LATAM,18
1772971203.8670943,SAHEL,32
1772971203.8670943,ESPANA,18
1772971203.8670943,NORTH_KOREA,35
1772971203.8670943,EUROPA_CORE,20
1772971203.8670943,AUSTRALIA,18
1772971203.8670943,CHINA,18
1772971203.8670943,IRAN_M_ORIENTE,68
1772971203.8670943,MEXICO,17
1772971203.8670943,RUSIA_UCRANIA,62
1772971203.8670943,BRASIL,17
1772971203.8670943,ASIA_PACIFICO,19
1772973003.468954,Iran_M_Oriente,68
1772973003.468954,Espana,18
1772973003.468954,Rusia_Ucrania,62
1772973003.468954,USA,17
1772973003.468954,China,18
1772973003.468954,Latam,18
1772973003.468954,Mexico,17
1772973003.468954,Argentina,17
1772973003.468954,Brasil,17
1772973003.468954,Sahel,32
1772973003.468954,Asia_Pacifico,19
1772973003.468954,Europa_Core,20
1772973003.468954,North_Korea,35
1772973003.468954,Australia,18
1772973003.468954,ARGENTINA,17
1772973003.468954,LATAM,18
1772973003.468954,SAHEL,32
1772973003.468954,ESPANA,18
1772973003.468954,NORTH_KOREA,35
1772973003.468954,EUROPA_CORE,20
1772973003.468954,AUSTRALIA,18
1772973003.468954,CHINA,18
1772973003.468954,IRAN_M_ORIENTE,68
1772973003.468954,MEXICO,17
1772973003.468954,RUSIA_UCRANIA,62
1772973003.468954,BRASIL,17
1772973003.468954,ASIA_PACIFICO,19
1772974803.8493304,Iran_M_Oriente,68
1772974803.8493304,Espana,18
1772974803.8493304,Rusia_Ucrania,62
1772974803.8493304,USA,17
1772974803.8493304,China,19
1772974803.8493304,Latam,18
1772974803.8493304,Mexico,17
1772974803.8493304,Argentina,17
1772974803.8493304,Brasil,17
1772974803.8493304,Sahel,32
1772974803.8493304,Asia_Pacifico,19
1772974803.8493304,Europa_Core,20
1772974803.8493304,North_Korea,35
1772974803.8493304,Australia,18
1772974803.8493304,ARGENTINA,17
1772974803.8493304,LATAM,18
1772974803.8493304,SAHEL,32
1772974803.8493304,ESPANA,18
1772974803.8493304,NORTH_KOREA,35
1772974803.8493304,EUROPA_CORE,20
1772974803.8493304,AUSTRALIA,18
1772974803.8493304,CHINA,19
1772974803.8493304,IRAN_M_ORIENTE,68
1772974803.8493304,MEXICO,17
1772974803.8493304,RUSIA_UCRANIA,62
1772974803.8493304,BRASIL,17
1772974803.8493304,ASIA_PACIFICO,19
1772976603.6997116,Iran_M_Oriente,68
1772976603.6997116,Espana,18
1772976603.6997116,Rusia_Ucrania,62
1772976603.6997116,USA,17
1772976603.6997116,China,19
1772976603.6997116,Latam,17
1772976603.6997116,Mexico,17
1772976603.6997116,Argentina,17
1772976603.6997116,Brasil,17
1772976603.6997116,Sahel,32
1772976603.6997116,Asia_Pacifico,19
1772976603.6997116,Europa_Core,20
1772976603.6997116,North_Korea,35
1772976603.6997116,Australia,18
1772976603.6997116,ARGENTINA,17
1772976603.6997116,LATAM,17
1772976603.6997116,SAHEL,32
1772976603.6997116,ESPANA,18
1772976603.6997116,NORTH_KOREA,35
1772976603.6997116,EUROPA_CORE,20
1772976603.6997116,AUSTRALIA,18
1772976603.6997116,CHINA,19
1772976603.6997116,IRAN_M_ORIENTE,68
1772976603.6997116,MEXICO,17
1772976603.6997116,RUSIA_UCRANIA,62
1772976603.6997116,BRASIL,17
1772976603.6997116,ASIA_PACIFICO,19
1772978403.0046754,Iran_M_Oriente,68
1772978403.0046754,Espana,18
1772978403.0046754,Rusia_Ucrania,62
1772978403.0046754,USA,17
1772978403.0046754,China,19
1772978403.0046754,Latam,17
1772978403.0046754,Mexico,17
1772978403.0046754,Argentina,17
1772978403.0046754,Brasil,17
1772978403.0046754,Sahel,32
1772978403.0046754,Asia_Pacifico,19
1772978403.0046754,Europa_Core,20
1772978403.0046754,North_Korea,35
1772978403.0046754,Australia,18
1772978403.0046754,ARGENTINA,17
1772978403.0046754,LATAM,17
1772978403.0046754,SAHEL,32
1772978403.0046754,ESPANA,18
1772978403.0046754,NORTH_KOREA,35
1772978403.0046754,EUROPA_CORE,20
1772978403.0046754,AUSTRALIA,18
1772978403.0046754,CHINA,19
1772978403.0046754,IRAN_M_ORIENTE,68
1772978403.0046754,MEXICO,17
1772978403.0046754,RUSIA_UCRANIA,62
1772978403.0046754,BRASIL,17
1772978403.0046754,ASIA_PACIFICO,19
1772980203.7630043,Iran_M_Oriente,68
1772980203.7630043,Espana,18
1772980203.7630043,Rusia_Ucrania,62
1772980203.7630043,USA,17
1772980203.7630043,China,19
1772980203.7630043,Latam,17
1772980203.7630043,Mexico,17
1772980203.7630043,Argentina,17
1772980203.7630043,Brasil,17
1772980203.7630043,Sahel,32
1772980203.7630043,Asia_Pacifico,19
1772980203.7630043,Europa_Core,20
1772980203.7630043,North_Korea,35
1772980203.7630043,Australia,18
1772980203.7630043,ARGENTINA,17
1772980203.7630043,LATAM,17
1772980203.7630043,SAHEL,32
1772980203.7630043,ESPANA,18
1772980203.7630043,NORTH_KOREA,35
1772980203.7630043,EUROPA_CORE,20
1772980203.7630043,AUSTRALIA,18
1772980203.7630043,CHINA,19
1772980203.7630043,IRAN_M_ORIENTE,68
1772980203.7630043,MEXICO,17
1772980203.7630043,RUSIA_UCRANIA,62
1772980203.7630043,USA,17
1772980203.7630043,BRASIL,17
1772980203.7630043,ASIA_PACIFICO,19
